"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Jazz Libro delle Firme | Crema","B0GJT12GDT","8526001","finocam","Organizer personali","Organizzazione dell'ufficio","47","0","81.15","0.00","3","0","27.05","0","6.4","0"
"APS Assheuer & Pott ass30057 misurino, 5 Litri","B004LOD3DW","30057","APS","32809430","32809400","19","41","72.22","0.00","4","0","18.05","0","21.1","0"
"Finocam Mara Agenda 18 Mesi 2026 2027 | Layout Settimanale Verticale · Luglio 2026 - Dicembre 2027 | Daisy · Internazionale - Agenda settimanale","B0GJSVYR6D","636301227","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","338","0","71.70","0.00","5","0","14.34","0","1.5","0"
"Finocam Mínimal Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Girl · Internazionale - Agenda settimanale","B0GJSY5V4L","636110527","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","99","0","65.56","0.00","4","0","16.39","0","4","0"
"Finocam Capri Agenda 16 Mesi 2026 2027 | Layout Settimanale Orizzontale · Settembre 2026 - Dicembre 2027 | Giungla · Internazionale - Agenda settimanale","B0GJT13HPB","627320127","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","428","0","61.50","0.00","5","0","12.30","0","1.2","0"
"Finocam Mara Agenda 18 Mesi 2026 2027 | 1 Giorno per Pagina · Luglio 2026 - Dicembre 2027 | Daisy · Internazionale - Agenda giornaliera","B0GJT2N36W","636311227","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","404","0","59.01","0.00","3","0","19.67","0","0.7","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Rubrica A5 alfabetica a doppia spirale - colore Magenta","B07P6G7LZ7","8511698","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","85","47","56.58","9.43","6","1","9.43","0","7.1","2.1"
"APS misurino Circa Diametro 9,5 cm, Altezza 14 cm ca. 0,5L, Polipropilene (PP) Maniglia Chiusa, Goffrato Mass skalierung","B004LOB8EI","30046","APS","32809430","32809400","41","21","55.72","0.00","7","0","7.96","0","17.1","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 45 x 35,5 cm, altezza 2 cm, nero","B004LOD8FU","541","APS","32809430","32809400","28","20","54.39","0.00","4","0","13.60","0","14.3","0"
"Finocam - Agenda Spirale 2026 1 Giorno per Pagina | Gennaio - Dicembre 12 mesi | Agenda Annuale 2026 | Copertura in polipropilene Spirale Design Collection - Goldy - Italiano, Giornaliera","B0FG39LB7S","748012626","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","41","0","51.57","0.00","4","0","12.89","0","9.8","0"
"Finocam Dotted Agenda 16 Mesi 2026 2027 | Layout Settimanale Orizzontale · Settembre 2026 - Dicembre 2027 | Bloom · Internazionale - Agenda settimanale","B0GJT2872V","626900327","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","444","0","50.81","0.00","4","0","12.70","0","0.9","0"
"Finocam Mínimal Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Pretty · Internazionale - Agenda settimanale","B0GJT6TSSN","636110927","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","126","0","49.17","0.00","3","0","16.39","0","2.4","0"
"APS Borraccia in Acciaio Inox Resistente di Alta qualità, Bottiglia d'Acqua da 500 ml con Maniglia per Il Trasporto e Guarnizione di sostituto/Bottiglia a Doppia Parete.","B09BZ58JB3","66905","APS","Altro","32809400","65","12","48.66","0.00","4","0","12.16","0","6.2","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Blu","B00CP48ZRY","8510610","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","23","19","47.15","18.86","5","2","9.43","0","21.7","10.5"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Rubrica A5 alfabetica a doppia spirale - colore Magenta","B01D025HWK","8511610","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","52","52","47.15","28.29","5","3","9.43","0","9.6","5.8"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Magenta","B00CP46HV0","8510698","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","65","36","47.14","9.43","5","1","9.43","0","7.7","2.8"
"Finocam Espiral Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Pretty · Internazionale - Agenda settimanale","B0GJSX425K","636240927","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","226","0","45.92","0.00","4","0","11.48","0","1.8","0"
"Finocam Espiral Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Azzurro · Internazionale - Agenda settimanale","B0GJT3XJSG","636241427","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","106","0","45.92","0.00","4","0","11.48","0","3.8","0"
"APS Borraccia in Acciaio Inox Resistente di Alta qualità, Bottiglia d'Acqua da 750 ml con Maniglia per Il Trasporto e Guarnizione di Ricambio.","B09BZ68NXD","66906","APS","Altro","32809400","17","1","39.58","0.00","3","0","13.19","0","17.6","0"
"Finocam - Portadocumenti A4 NOPAL - Blu Marino | Portafoglio con Cerniera - Tasca interna per tablet | Cartella per appunti | Portadocumenti BIOMATERIALE - BASE CACTUS","B0DV5R586Z","5098203","finocam","22903151","Archivio ufficio e accessori per scrivania","4","0","39.39","0.00","1","0","39.39","0","25","0"
"APS Vasetto portaoggetti Classico, Barattolo di Alta qualità da 4,0 Litri, Mantiene i Tuoi Prodotti freschi Attraverso Il Coperchio in Vetro con Contenitore di Tenuta","B07WCD2GYV","82252","APS","Altro","32809400","16","77","38.09","56.24","1","2","38.09","0","6.3","2.6"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Agenda A5 con rubrica telefonica rilegata a doppia spirale - colore Nero","B00CP43UVA","8510660","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","28","32","37.70","18.86","4","2","9.43","0","14.3","6.3"
"finocam - Agenda senza data Mytime 1 Giorno per Pagina Internazionale","B0BS4996B7","8015101","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","85","74","36.90","24.60","3","2","12.30","0","3.5","2.7"
"Finocam Capri Agenda 16 Mesi 2026 2027 | Layout Settimanale Orizzontale · Settembre 2026 - Dicembre 2027 | Nero · Internazionale - Agenda settimanale","B0GJSWKQDQ","627320427","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","183","0","36.90","0.00","3","0","12.30","0","1.6","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | Layout Settimanale Verticale · Settembre 2026 - Dicembre 2027 | Nero · Internazionale - Agenda settimanale","B0GJSPSHJ7","626700127","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","219","0","35.66","0.00","3","0","11.89","0","1.4","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 35 x 27 cm, altezza 2 cm, grigio","B004LOBCGC","533","APS","32809430","32809400","84","131","35.31","16.64","3","2","11.77","0","3.6","1.5"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 53 x 32,5 cm, altezza 2 cm (GN 1/1), nero, 553, 53 x 32,5 cm, h: 2 cm","B06XPKG92N","553","APS","32809430","32809400","31","0","35.27","0.00","2","0","17.64","0","6.5","0"
"Finocam Espiral Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Girl · Internazionale - Agenda settimanale","B0GJST9G3G","636240527","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","304","0","34.44","0.00","3","0","11.48","0","1","0"
"Finocam Espiral Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Nero · Internazionale - Agenda settimanale","B0GJSWFNVF","636240327","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","121","0","34.44","0.00","3","0","11.48","0","2.5","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, rosso, 535, 41 x 12 cm, h: 2 cm","B004JHX138","535","APS","32809430","32809400","2","26","33.93","0.00","3","0","11.31","0","150","0"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Nero","B07P5HWPVZ","8511560","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","41","55","32.80","24.60","4","3","8.20","0","9.8","5.5"
"Finocam Mínimal Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Azzurro · Internazionale - Agenda settimanale","B0GJSXGHPV","636111427","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","92","0","32.78","0.00","2","0","16.39","0","2.2","0"
"APS Vaso portaoggetti Classico, Contenitore in Vetro di Alta qualità da 6,0 Litri, Mantiene i Tuoi Prodotti freschi Attraverso Il Coperchio in Vetro con Contenitore di Tenuta","B07W62N25F","82253","APS","Altro","32809400","28","0","31.46","0.00","1","0","31.46","0","3.6","0"
"Finocam Event Libro delle Firme | Azzurro","B0GJSXBT2B","8525101","finocam","Organizer personali","Organizzazione dell'ufficio","27","0","28.06","0.00","1","0","28.06","0","3.7","0"
"Finocam Mínimal Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Daisy · Internazionale - Agenda settimanale","B0GJT7CD83","636101227","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","263","0","27.86","0.00","2","0","13.93","0","0.8","0"
"APS Miscelatore con Coperchio - brocca dosatrice con Scala per liquidi (l/ml), Zucchero (g) e Farina (g) /Volume 1 litro/Diametro 12,5 cm/Altezza 16 cm/Lavabile in lavastoviglie...","B096Y2Y546","30058","APS","Altro","32809400","18","34","27.85","13.72","2","1","13.93","0","11.1","2.9"
"Finocam Event Libro delle Firme | Marrone","B0GJSX5C2F","8525102","finocam","Organizer personali","Organizzazione dell'ufficio","60","0","27.50","0.00","1","0","27.50","0","1.7","0"
"Finocam Jazz Libro delle Firme | Grigio","B0GJT6S2N2","8526002","finocam","Organizer personali","Organizzazione dell'ufficio","13","0","27.05","0.00","1","0","27.05","0","7.7","0"
"Finocam Dotted Agenda 16 Mesi 2026 2027 | Layout Settimanale Orizzontale · Settembre 2026 - Dicembre 2027 | Nero · Internazionale - Agenda settimanale","B0GJSV82XJ","626900127","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","144","0","25.40","0.00","2","0","12.70","0","1.4","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, nero, 536, 41 x 12 cm, h: 2 cm","B004LOBCJO","536","APS","32809430","32809400","44","157","24.46","110.10","2","15","12.23","0","4.5","9.6"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H396D411","788050027","finocam","calendari","Organizzazione dell'ufficio","26","0","21.39","0.00","3","0","7.13","0","11.5","0"
"Finocam Mara Agenda 18 Mesi 2026 2027 | 1 Giorno per Pagina · Luglio 2026 - Dicembre 2027 | Pretty · Internazionale - Agenda giornaliera","B0GJSSNL18","636310927","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","312","0","19.67","0.00","1","0","19.67","0","0.3","0"
"Finocam Mara Agenda 18 Mesi 2026 2027 | 1 Giorno per Pagina · Luglio 2026 - Dicembre 2027 | Nero · Internazionale - Agenda giornaliera","B0GJT3MCGM","636310327","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","248","0","19.67","0.00","1","0","19.67","0","0.4","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 53 x 32,5 cm, altezza 2 cm (GN 1/1), grigio","B06XPJLTTL","555","APS","32809430","32809400","35","44","19.17","152.01","1","9","19.17","0","2.9","20.5"
"Finocam Calendario da Parete Internazionale 2027 | Immagini Nature - Calendario mensile - Pianificazione e Organizzazione","B0GYNRKJQR","781225327","finocam","calendari","Organizzazione dell'ufficio","15","0","18.36","0.00","2","0","9.18","0","13.3","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | 1 Giorno per Pagina · Settembre 2026 - Dicembre 2027 | Bordeaux · Internazionale - Agenda giornaliera","B0GJSRYFXP","626710427","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","81","0","18.03","0.00","1","0","18.03","0","1.2","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Blu Marino, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5RV4DS","8058102","finocam","22903203","Archivio ufficio e accessori per scrivania","12","6","18.00","0.00","2","0","9.00","0","16.7","0"
"APS Vassoio fast food, infrangibile e lavabile in lavastoviglie, prodotto in Germania, 41 x 12 cm, altezza 2 cm, grigio, 538, 41 x 12 cm, h: 2 cm","B004LOD8BO","538","APS","32809430","32809400","61","337","16.90","7.80","1","1","16.90","0","1.6","0.3"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Magenta","B07P6G7LYZ","8511598","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","41","38","16.40","32.80","2","4","8.20","0","4.9","10.5"
"finocam - Agenda senza data Mytime Settimana Layout Verticale Internazionale","B0BS49SS5T","8015001","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","408","256","16.40","8.20","2","1","8.20","0","0.5","0.4"
"Finocam Espiral Agenda 18 Mesi 2026 2027 | 2 Giorni per Pagina · Luglio 2026 - Dicembre 2027 | Nero · Internazionale - Agenda giornaliera","B0GJT2SJZK","636250327","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","81","0","16.39","0.00","1","0","16.39","0","1.2","0"
"Finocam Mínimal Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Daisy · Internazionale - Agenda settimanale","B0GJT5BXLY","636111227","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","85","0","16.39","0.00","1","0","16.39","0","1.2","0"
"Finocam Ikon Agenda 16 Mesi 2026 2027 | 1 Giorno per Pagina · Settembre 2026 - Dicembre 2027 | Nero · Internazionale - Agenda giornaliera","B0GJSS4V36","626710127","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","32","0","16.25","0.00","1","0","16.25","0","3.1","0"
"APS Assheuer & Pott ass30049 misurino, 3 Litri","B004LO7E4G","30049","APS","32809430","32809400","8","17","15.98","39.57","1","3","15.98","0","12.5","17.6"
"APS zuccheriera, zuccheriera con Coperchio Rotolo, zuccheriera in Acciaio Inox con Coperchio, 14 x 14 cm, Altezza 14 cm, 33, Argento","B000VJ6G0S","33","APS","32809430","32809400","5","7","15.81","18.86","1","1","15.81","0","20","14.3"
"Finocam Mara Agenda 18 Mesi 2026 2027 | Layout Settimanale Verticale · Luglio 2026 - Dicembre 2027 | Nero · Internazionale - Agenda settimanale","B0GJT4P82S","636300327","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","179","0","14.35","0.00","1","0","14.35","0","0.6","0"
"Finocam Mínimal Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Girl · Internazionale - Agenda settimanale","B0GJT4J9FN","636100527","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","161","0","13.93","0.00","1","0","13.93","0","0.6","0"
"Finocam Mínimal Agenda 18 Mesi 2026 2027 | Layout Settimanale Orizzontale · Luglio 2026 - Dicembre 2027 | Pretty · Internazionale - Agenda settimanale","B0GJT8HNSX","636100927","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","61","0","13.93","0.00","1","0","13.93","0","1.6","0"
"Finocam Moniquilla Quaderno Copertina Rigida | Pagina bianca | Azzurro","B0GJT17N96","8070202","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","56","0","12.62","0.00","1","0","12.62","0","1.8","0"
"Finocam - Calendario da tavolo 2026 Layout mensile Gennaio - Dicembre 2026 + Sett. - Dic. 2025 (4 mesi) ridotto | Calendario 2026 | Immagini Charming - Internazionale","B0F9LCV2PN","781244926","finocam","Calendari e articoli da scrivania","Archivio ufficio e accessori per scrivania","28","0","12.30","0.00","2","0","6.15","0","7.1","0"
"APS großes Vorratsglas, Vorratsdose mit Edelstahl Schraubdeckel 12,5 x 19cm, H: 18cm, Fassungsvermögen 1 Liter","B01DMBQ1XI","637","APS","Altro","32809400","50","56","11.97","0.00","1","0","11.97","0","2","0"
"Finocam - Calendario da parete 2026 per scrivere Due Colonne Layout Mensile Gennaio - Dicembre 2026 12 mesi | Calendario 2026 per annotazioni | Planner mensile Neutro - Italiano, Muro Due Colonne","B0FG392CPV","788110026","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","15","11","11.96","0.00","2","0","5.98","0","13.3","0"
"Finocam Calendario da Parete per Scrivere 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H397G2GC","788100027","finocam","calendari","Organizzazione dell'ufficio","14","0","11.48","0.00","2","0","5.74","0","14.3","0"
"APS Vassoio Fast Food, infrangibile e Lavabile in lavastoviglie, Prodotto in Germania, 35 x 27 cm, Altezza 2 cm, Nero, 531, 35 x 27 cm, h: 2 cm","B004LOD80U","531","APS","32809430","32809400","86","201","11.07","84.77","1","13","11.07","0","1.2","6.5"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Turchese, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5S5VVP","8057104","finocam","22903203","Archivio ufficio e accessori per scrivania","2","2","9.84","0.00","1","0","9.84","0","50","0"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Giallo, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV5SRF1P","8057108","finocam","22903203","Archivio ufficio e accessori per scrivania","2","30","9.84","0.00","1","0","9.84","0","50","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Turchese, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5T6247","8058104","finocam","22903203","Archivio ufficio e accessori per scrivania","1","4","9.84","0.00","1","0","9.84","0","100","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Nero, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV642H4Y","8058101","finocam","22903203","Archivio ufficio e accessori per scrivania","33","58","9.84","19.68","1","2","9.84","0","3","3.4"
"finocam Taccuino Nexo Copertina Morbida Dotted Rosso, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV66L57J","8058103","finocam","22903203","Archivio ufficio e accessori per scrivania","6","10","9.69","9.84","1","1","9.69","0","16.7","10"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Blu Marino, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV68CNCV","8057102","finocam","22903203","Archivio ufficio e accessori per scrivania","19","6","9.67","0.00","1","0","9.67","0","5.3","0"
"Finocam Calendario da Tavolo Numeri Grandi 2027 | Neutro - Lingua: Italiano - Calendario mensile - Pianificazione e Organizzazione","B0H397QQKM","788000027","finocam","calendari","Organizzazione dell'ufficio","7","0","9.18","0.00","2","0","4.59","0","28.6","0"
"finocam Taccuino Nexo Copertina Morbida Dotted Rosa, Taccuino A5 con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Bullet Journal","B0DV5T33V8","8058105","finocam","22903203","Archivio ufficio e accessori per scrivania","5","6","9.09","0.00","1","0","9.09","0","20","0"
"Finocam Haiku Planner settimanale non datato | Layout Settimanale Verticale | Nero · Internazionale - Planner","B0GJT13SGR","1480301","finocam","Organizer personali","Organizzazione dell'ufficio","20","0","9.02","0.00","1","0","9.02","0","5","0"
"Finocam Haiku Planner settimanale non datato | Layout Settimanale Verticale | Verde · Internazionale - Planner","B0GJT2SKB5","1480302","finocam","Organizer personali","Organizzazione dell'ufficio","32","0","9.02","0.00","1","0","9.02","0","3.1","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Piccola agenda con rubrica telefonica a doppia spirale 10 x 15 cm - colore Nero","B00JMEII1I","8510560","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","22","14","8.20","0.00","1","0","8.20","0","4.5","0"
"Finocam - Rubrica telefonica a doppia spirale con chiusura a elastico | 48 fogli | Piccola agenda con rubrica telefonica rilegata a doppia spirale 10 x 15 cm - colore Blu","B00L9ZQ9ZK","8510510","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","31","31","8.20","16.40","1","2","8.20","0","3.2","6.5"
"Finocam - Rubrica alfabetica a doppia spirale con chiusura a elastico | 48 fogli | Piccola rubrica alfabetica a doppia spirale 10 x 15 cm - colore Blu","B01D025JGY","8511510","finocam","Blocchi appunti, taccuini e diari","Archivio ufficio e accessori per scrivania","30","18","8.20","8.20","1","1","8.20","0","3.3","5.6"
"Finocam - Calendario con calamita 2026 Layout Mensile Gennaio - Dicembre 2026 12 mesi | Calendario 2026 per annotazioni | Planner mensile Design Bloc - Italiano, Magnetica Frigorifero, 250x200 mm","B0FG387VPT","788130026","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","19","22","8.20","8.20","1","1","8.20","0","5.3","4.5"
"finocam Taccuino Nexo Copertina Morbida Pagine Bianche Turchese, Taccuino Piccolo con Fogli Microforati, Tasca e Portapenna, 72 Fogli, Ideale per Scrivere e Disegnare","B0DV6CW6KZ","8057004","finocam","22903203","Archivio ufficio e accessori per scrivania","3","1","7.38","7.38","1","1","7.38","0","33.3","100"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Azzurro · Internazionale - Planner","B0GJT1BW7Z","1480203","finocam","Organizer personali","Organizzazione dell'ufficio","42","0","6.56","0.00","1","0","6.56","0","2.4","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Charming - Calendario mensile - Pianificazione e Organizzazione","B0GYNL52LG","781244927","finocam","calendari","Organizzazione dell'ufficio","7","0","6.31","0.00","1","0","6.31","0","14.3","0"
"Finocam Calendario da Tavolo Internazionale 2027 | Immagini Dogs - Calendario mensile - Pianificazione e Organizzazione","B0GYP2VRNR","781245227","finocam","calendari","Organizzazione dell'ufficio","0","0","6.31","0.00","1","0","6.31","0","0","0"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Daisy Internazionale","B0DV5SWV8G","636111226","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","6","194","5.25","30.66","1","2","5.25","0","16.7","1"
"finocam Agenda Minimal 18 Mesi 2025 2026 Settimana Layout Orizzontale Luglio 2025 Dicembre 2026 (18 mesi) Girl Internazionale","B0DV5S5HYM","636100526","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","42","963","5.05","151.07","1","11","5.05","0","2.4","1.1"
"Finocam - Agenda Mara 18 Mesi 2025 2026 Settimana Layout Verticale Luglio 2025 - Dicembre 2026 (18 mesi) Pretty Internazionale","B0DV5RMVZL","636300926","finocam","Diari per appuntamenti e agende","Archivio ufficio e accessori per scrivania","61","410","4.79","106.31","1","8","4.79","0","1.6","2"
"Finocam Haiku Planner mensile non datato | Layout Mensile | Verde · Internazionale - Planner","B0GJSPQWGQ","1480102","finocam","Organizer personali","Organizzazione dell'ufficio","16","0","4.10","0.00","1","0","4.10","0","6.3","0"
