"title","asin","vpi","brand","categoryLabel","parentCategory","glanceViews","priorGlanceViews","buyBoxPercentage","priorBuyBoxPercentage","orderedRevenue","priorOrderedRevenue","orderedUnits","priorOrderedUnits","avgPrice","unitsPerGlanceViews","conversionRate","priorConversionRate"
"Finocam Ikon Daily Diary 16–Month | Daily Diary | Burgundy","B0GJSRYFXP","B0GJSRYFXP","Finocam","Kalendarze biurkowe","22903000","5","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Daily Diary 16–Month | Daily Diary | Black","B0GJSS4V36","B0GJSS4V36","Finocam","Kalendarze biurkowe","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Daily Diary 18–Month | Daily Diary | Pretty","B0GJSSNL18","B0GJSSNL18","Finocam","Kalendarze biurkowe","22903000","10","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Diary 18–Month | Weekly Diary | Girl","B0GJST9G3G","B0GJST9G3G","Finocam","Kalendarze biurkowe","22903000","4","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Monthly Planner | Monthly View | Black · International - Planner","B0GJSTMQJV","B0GJSTMQJV","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Diary 16–Month | Power","B0GJSTVNYG","B0GJSTVNYG","Finocam","Kalendarze biurkowe","22903000","9","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dotted Weekly Diary 16–Month | Black","B0GJSV82XJ","B0GJSV82XJ","Finocam","Kalendarze biurkowe","22903000","7","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Diary 18–Month | Weekly Diary | Black","B0GJSWFNVF","B0GJSWFNVF","Finocam","Kalendarze biurkowe","22903000","4","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Diary 16–Month | Black","B0GJSWKQDQ","B0GJSWKQDQ","Finocam","Kalendarze biurkowe","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Monthly Planner | Monthly View | Black · International - Planner","B0GJSWVPBM","B0GJSWVPBM","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Diary 18–Month | Weekly Diary | Pretty","B0GJSX425K","B0GJSX425K","Finocam","Kalendarze biurkowe","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Blue","B0GJSXGHPV","B0GJSXGHPV","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Weekly Planner | Weekly View Vertical Layout | Blue · International - Planner","B0GJSXHGWN","B0GJSXHGWN","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","4","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Girl","B0GJSY5V4L","B0GJSY5V4L","Finocam","Kalendarze biurkowe","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Weekly Diary 18–Month | Weekly Diary | Blue","B0GJSYLDLW","B0GJSYLDLW","Finocam","Kalendarze biurkowe","22903000","39","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Jazz Guest Book | Cream","B0GJT12GDT","B0GJT12GDT","Finocam","Notatniki projektowe i w linie (kołonotatniki i zwykłe)","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Diary 16–Month | Jungle","B0GJT13HPB","B0GJT13HPB","Finocam","Kalendarze biurkowe","22903000","4","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Weekly Planner | Weekly View Vertical Layout | Black · International - Planner","B0GJT13SGR","B0GJT13SGR","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Monthly Planner | Monthly View | Green · International - Planner","B0GJT1DK7K","B0GJT1DK7K","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Capri Weekly Diary 16–Month | Happy","B0GJT1MPDL","B0GJT1MPDL","Finocam","Kalendarze biurkowe","22903000","11","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Black","B0GJT23KQK","B0GJT23KQK","Finocam","Kalendarze biurkowe","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Diary 18–Month | 2 Days per Page | Daisy","B0GJT23N8Z","B0GJT23N8Z","Finocam","Kalendarze biurkowe","22903000","9","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Diary 18–Month | Weekly Diary | Daisy","B0GJT24P8W","B0GJT24P8W","Finocam","Kalendarze biurkowe","22903000","7","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Blue","B0GJT25LQ1","B0GJT25LQ1","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Dotted Weekly Diary 16–Month | Bloom","B0GJT2872V","B0GJT2872V","Finocam","Kalendarze biurkowe","22903000","6","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Weekly Diary 16–Month | Black","B0GJT2R199","B0GJT2R199","Finocam","Kalendarze biurkowe","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Diary 18–Month | 2 Days per Page | Black","B0GJT2SJZK","B0GJT2SJZK","Finocam","Kalendarze biurkowe","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Weekly Planner | Weekly View Vertical Layout | Green · International - Planner","B0GJT2SKB5","B0GJT2SKB5","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Daily Diary 18–Month | Daily Diary | Black","B0GJT3MCGM","B0GJT3MCGM","Finocam","Kalendarze biurkowe","22903000","15","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Diary 18–Month | 2 Days per Page | Pretty","B0GJT3X9FM","B0GJT3X9FM","Finocam","Kalendarze biurkowe","22903000","13","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Espiral Weekly Diary 18–Month | Weekly Diary | Blue","B0GJT3XJSG","B0GJT3XJSG","Finocam","Kalendarze biurkowe","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Daily Diary 16–Month | Black","B0GJT437XZ","B0GJT437XZ","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Girl","B0GJT4J9FN","B0GJT4J9FN","Finocam","Kalendarze biurkowe","22903000","18","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Stickers Set F13 | Fun - Personal organisation - Stickers","B0GJT4X4ML","B0GJT4X4ML","Finocam","Karteczki samoprzylepne","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Daisy","B0GJT5BXLY","B0GJT5BXLY","Finocam","Kalendarze biurkowe","22903000","4","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Weekly Diary 18–Month | Weekly Diary | Girl","B0GJT5X8Y8","B0GJT5X8Y8","Finocam","Kalendarze biurkowe","22903000","15","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Black","B0GJT64GM9","B0GJT64GM9","Finocam","Kalendarze biurkowe","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Haiku Undated Monthly Planner | Monthly View | Blue · International - Planner","B0GJT6GKHR","B0GJT6GKHR","Finocam","Planery i organizery osobiste","Organizacja przestrzeni biurowej","8","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Pretty","B0GJT6TSSN","B0GJT6TSSN","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Daisy","B0GJT7CD83","B0GJT7CD83","Finocam","Kalendarze biurkowe","22903000","4","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Ikon Weekly Diary 16–Month | Burgundy","B0GJT88P6D","B0GJT88P6D","Finocam","Kalendarze biurkowe","22903000","5","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mínimal Weekly Diary 18–Month | Weekly Diary | Pretty","B0GJT8HNSX","B0GJT8HNSX","Finocam","Kalendarze biurkowe","22903000","2","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Mara Weekly Diary 18–Month | Weekly Diary | Pretty","B0GJTBHR9G","B0GJTBHR9G","Finocam","Kalendarze biurkowe","22903000","7","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Traveling Images","B0GYNP9HR2","B0GYNP9HR2","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam Monthly Planner + Notes 2027","B0GYNRZL6R","B0GYNRZL6R","Finocam","Kalendarze biurkowe","22903000","0","0","0","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Dogs Images","B0GYNTJC78","B0GYNTJC78","Finocam","Kalendarze biurkowe","22903000","3","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Charming Images","B0GYNTQ64T","B0GYNTQ64T","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Traveling Images","B0GYNVJN8F","B0GYNVJN8F","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Nature Images","B0GYNX1QXF","B0GYNX1QXF","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Desktop Calendar 2027 | Traveling Images","B0GYNZ4RW6","B0GYNZ4RW6","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Venice Images","B0GYNZFKQ9","B0GYNZFKQ9","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
"Finocam International Wall Calendar 2027 | Cats Images","B0GYP2V31W","B0GYP2V31W","Finocam","Kalendarze biurkowe","22903000","1","0","100","0","0.00","0.00","0","0","0.00","0","0","0"
